Date,priceUSD,size,sentbyaddress,transactions,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,marketcap,transactionvalue,mediantransactionvalue,tweets,google_trends,fee_to_reward,activeaddresses,top100cap,Year,Month
2020-04-04,6773.0,844014.0,354204,253117.0,0.138,4486625081.0,0.446,0.17,9.172,123990556748,22899.0,204.719,30190.75,44.666,0.843,583935,15.221,2020,4
2020-04-05,6799.0,576185.0,333896,240084.0,0.131,2503465568.0,0.387,0.115,8.229,124467740076,15605.0,192.226,30190.75,44.551,0.621,519277,15.227,2020,4
2020-04-06,7082.0,810611.0,412574,280342.0,0.105,5381429402.0,0.53,0.209,11.25,129663304013,27485.0,355.503,30190.75,52.402,1.296,665230,15.203,2020,4
2020-04-07,7310.0,776351.0,442713,312602.0,0.148,6622833826.0,0.592,0.258,8.571,133856612072,27454.0,311.356,30190.75,53.456,1.192,865931,15.213,2020,4
2020-04-08,7280.0,808443.0,413164,285811.0,0.12,3753647455.0,0.576,0.265,10.07,133311792521,19290.0,298.914,30190.75,48.441,1.251,677097,15.227,2020,4
2020-04-09,7286.0,806742.0,410400,286552.0,0.13,6108645220.0,0.592,0.286,9.351,133447861190,28007.0,286.369,30190.75,47.205,1.196,627165,15.195,2020,4
2020-04-10,6980.0,632418.0,417947,288422.0,0.123,4009322926.0,0.503,0.224,8.834,127854787322,26306.0,275.19,30190.75,50.983,1.01,645785,15.116,2020,4
2020-04-11,6846.0,555305.0,361143,247693.0,0.116,2620878650.0,0.38,0.118,9.057,125409026141,16775.0,205.082,30190.75,45.082,0.688,548928,15.124,2020,4
2020-04-12,6946.0,559686.0,335115,228376.0,0.114,2233462672.0,0.391,0.114,9.412,127261198230,14974.0,201.503,30190.75,45.316,0.669,518495,15.122,2020,4
2020-04-13,6745.0,641339.0,421674,287942.0,0.126,3721527636.0,0.392,0.112,8.421,123592087813,23038.0,244.812,30190.75,48.813,0.778,665661,14.988,2020,4
2020-04-14,6874.0,697048.0,455108,299223.0,0.113,3298985435.0,0.516,0.202,8.571,125965252514,17710.0,309.821,30190.75,46.552,1.059,679385,14.986,2020,4
2020-04-15,6793.0,757514.0,472812,310084.0,0.122,4191462061.0,0.582,0.289,8.521,124502726581,19184.0,292.62,30190.75,45.99,1.242,824352,15.006,2020,4
2020-04-17,7074.0,875101.0,443983,284095.0,0.111,4225980413.0,0.636,0.297,11.339,129673737099,23514.0,353.706,30190.75,44.944,1.584,725801,14.966,2020,4
2020-04-18,7129.0,747834.0,425851,288976.0,0.136,2646181233.0,0.475,0.224,9.114,130700178863,15082.0,230.987,30190.75,44.827,0.966,760354,14.986,2020,4
2020-04-19,7157.0,623084.0,363580,251832.0,0.121,2429847548.0,0.443,0.179,9.474,131227372161,15509.0,207.6,30190.75,44.137,0.813,627225,14.983,2020,4
2020-04-20,7047.0,744334.0,466295,310649.0,0.125,3713673033.0,0.499,0.213,8.944,129226347261,19006.0,300.109,30190.75,45.281,1.081,688729,14.972,2020,4
2020-04-21,6863.0,769323.0,466252,310702.0,0.109,3680922937.0,0.516,0.233,9.664,125851561864,17852.0,296.043,30190.75,46.092,1.24,711101,14.969,2020,4
2020-04-22,6986.0,731649.0,439284,278624.0,0.0962,3905192113.0,0.636,0.332,10.992,128131947450,21692.0,375.171,30190.75,44.661,1.527,633912,14.925,2020,4
2020-04-25,7541.0,918040.0,424326,280669.0,0.125,2933388198.0,0.747,0.393,10.588,138333762218,16418.0,297.704,30190.75,49.288,1.611,707800,14.933,2020,4
2020-04-26,7583.0,806036.0,379500,252696.0,0.116,2626664066.0,0.623,0.306,10.511,139133156622,15669.0,266.129,30190.75,49.343,1.198,631761,14.94,2020,4
2020-04-27,7705.0,855411.0,490304,311076.0,0.125,4525920365.0,0.695,0.346,10.213,141375061907,25597.0,373.437,30190.75,50.303,1.569,744993,14.874,2020,4
2020-05-02,8854.0,875150.0,437648,286625.0,0.14,3397708590.0,2.108,1.328,9.73,162546428059,16975.0,352.43,30190.75,58.492,3.559,888955,14.829,2020,5
2020-05-03,8973.0,822519.0,417793,281584.0,0.15,3671522570.0,1.825,1.071,8.571,164735817379,23192.0,303.447,30190.75,59.64,2.657,794461,14.805,2020,5
2020-05-09,9724.0,890859.0,465203,312263.0,0.161,6489723949.0,2.711,1.624,10.588,178636998419,36433.0,394.71,30190.75,75.895,4.874,755506,14.765,2020,5
2020-05-10,8697.0,908005.0,420607,286619.0,0.152,4327274265.0,1.92,1.147,8.471,159784664127,24364.0,404.483,30190.75,98.136,2.893,720425,14.764,2020,5
2020-05-11,8704.0,875623.0,479368,305682.0,0.12,6134372405.0,2.523,1.495,9.172,159944221152,33130.0,446.961,30190.75,114.652,4.663,848483,14.742,2020,5
2020-05-13,9039.0,899165.0,452845,296677.0,0.0742,7310157042.0,3.317,2.084,12.101,166113044698,33844.0,507.165,30190.75,70.908,12.773,750373,14.707,2020,5
2020-05-14,9523.0,890126.0,428603,268636.0,0.0937,5766539936.0,5.161,2.781,12.632,175016501940,40339.0,606.285,30190.75,71.429,16.973,718874,14.713,2020,5
2020-05-15,9519.0,885901.0,474818,310517.0,0.0881,5678998445.0,4.959,2.93,11.52,174945962081,30776.0,543.557,30190.75,62.76,17.161,776586,14.719,2020,5
2020-05-16,9407.0,889135.0,428573,296429.0,0.0816,3505298659.0,3.437,1.998,11.429,172895670608,18651.0,309.933,30190.75,57.232,12.096,747031,14.741,2020,5
2020-05-17,9623.0,888836.0,359765,236706.0,0.0829,2958469633.0,4.092,2.389,14.118,176865851702,23870.0,403.578,30190.75,59.115,13.641,590963,14.743,2020,5
2020-05-18,9728.0,870173.0,432012,273595.0,0.0951,5574785522.0,5.828,3.298,11.25,178812348678,37769.0,489.173,30190.75,58.95,17.011,846460,14.715,2020,5
2020-05-19,9680.0,886879.0,435345,274782.0,0.0949,5438802406.0,6.424,3.653,12.522,177926606438,41432.0,521.23,30190.75,53.9,20.243,729189,14.694,2020,5
2020-05-20,9677.0,888679.0,446675,279922.0,0.101,6515116826.0,6.647,3.915,12.522,177882661726,37498.0,543.813,30190.75,54.154,21.113,717117,14.701,2020,5
2020-05-21,9302.0,899406.0,471548,298352.0,0.101,6540010956.0,6.283,3.664,10.992,171002006260,30565.0,486.058,30190.75,57.513,19.757,747958,14.7,2020,5
2020-05-22,9137.0,899006.0,436124,278673.0,0.0832,4987540292.0,5.202,3.214,12.973,167977421951,32343.0,520.231,30190.75,52.563,18.617,704361,14.691,2020,5
2020-05-23,9216.0,905065.0,417286,269111.0,0.0934,3082410514.0,3.7,1.875,12.101,169436883181,19017.0,345.288,30190.75,46.615,12.688,710316,14.695,2020,5
2020-05-24,9139.0,860402.0,342635,214414.0,0.078,3838491997.0,3.13,1.415,12.414,168022833823,25370.0,380.739,30190.75,48.623,9.202,708123,14.701,2020,5
2020-05-25,8829.0,904878.0,429701,265750.0,0.0846,7327844815.0,3.069,1.646,11.52,162333431503,36509.0,465.089,30190.75,53.184,10.578,753026,14.66,2020,5
2020-05-26,8872.0,884803.0,481610,295658.0,0.0861,4377785888.0,2.415,1.248,11.613,163115373941,28565.0,443.576,30190.75,49.349,9.411,718669,14.662,2020,5
2020-05-27,9033.0,873869.0,477142,292789.0,0.085,5350187059.0,2.403,1.165,10.435,166084735090,34114.0,468.908,30190.75,47.745,8.287,816398,14.68,2020,5
2020-05-28,9320.0,904127.0,489617,299779.0,0.0828,4726798263.0,2.747,1.441,10.992,171385595214,26071.0,478.556,30190.75,47.352,9.743,475802,14.685,2020,5
2020-05-29,9463.0,897274.0,471533,280833.0,0.0819,6496293776.0,3.171,1.796,11.339,174017958194,35277.0,492.035,30190.75,46.523,10.604,761997,14.726,2020,5
2020-05-30,9510.0,848445.0,443416,285890.0,0.0944,3372631774.0,2.276,0.983,9.231,174892848727,19509.0,308.738,30190.75,44.373,6.562,807900,14.72,2020,5
2020-05-31,9558.0,682317.0,391250,258277.0,0.0818,5145721924.0,2.258,0.847,9.6,175775788608,27831.0,271.636,30190.75,44.115,6.115,695072,14.714,2020,5
2020-06-01,9581.0,881565.0,490250,308178.0,0.0892,7013213143.0,2.479,1.342,10.746,176204578639,38943.0,466.377,30190.75,44.536,8.696,707233,14.757,2020,6
2020-06-02,9894.0,891414.0,500066,303985.0,0.0848,8305222319.0,3.187,1.59,11.163,181966804737,50950.0,619.174,30190.75,61.688,10.835,764540,14.801,2020,6
2020-06-03,9561.0,884404.0,503245,313861.0,0.0904,4864843436.0,2.503,1.318,10.36,175860035829,34373.0,477.017,30190.75,48.434,8.644,819666,14.777,2020,6
2020-06-04,9710.0,865289.0,494051,318134.0,0.0908,5822876671.0,1.904,1.113,9.536,178607530660,35152.0,471.732,30190.75,46.43,6.203,767771,14.77,2020,6
2020-06-06,9656.0,547633.0,439318,284677.0,0.0966,2883146436.0,1.083,0.422,7.347,177637293526,16888.0,272.596,30190.75,41.29,2.542,698699,14.784,2020,6
2020-06-07,9644.0,607480.0,386045,252209.0,0.0778,2771547713.0,1.007,0.362,9.057,177434701423,17253.0,260.297,30190.75,43.126,2.583,594728,14.778,2020,6
2020-06-08,9733.0,777737.0,495532,317113.0,0.098,5442084564.0,1.281,0.639,8.889,179073078222,30168.0,400.534,30190.75,42.746,3.96,745975,14.77,2020,6
2020-06-12,9427.0,824401.0,505862,318111.0,0.084,4516709764.0,0.887,0.415,8.834,173477420976,24573.0,440.726,30190.75,43.606,2.854,798829,14.723,2020,6
2020-06-13,9444.0,688105.0,425916,280023.0,0.0806,2800748145.0,0.711,0.312,9.114,173808341495,19603.0,299.494,30190.75,40.009,2.092,721373,14.715,2020,6
2020-06-14,9425.0,564965.0,398091,275553.0,0.0938,2414647440.0,0.557,0.205,8.471,173467374554,16374.0,219.232,30190.75,39.614,1.512,578607,14.708,2020,6
2020-06-15,9261.0,807918.0,482334,294330.0,0.0781,6026440586.0,1.076,0.505,10.435,170461790261,31770.0,463.068,30190.75,44.356,3.814,730418,14.699,2020,6
2020-06-18,9429.0,842541.0,461092,280480.0,0.0685,5081904673.0,1.482,0.82,11.707,173579766270,26088.0,502.849,30190.75,39.83,5.426,768279,14.635,2020,6
2020-06-20,9330.0,761289.0,443292,283986.0,0.0755,2954249140.0,0.986,0.548,10.511,171773968858,17870.0,319.387,30190.75,36.604,3.388,648105,14.452,2020,6
2020-06-21,9371.0,679600.0,381429,259294.0,0.0788,2510620126.0,0.903,0.369,9.863,172519751013,17163.0,262.195,30190.75,34.746,2.666,613430,14.454,2020,6
2020-06-22,9490.0,780465.0,487724,301253.0,0.0745,4933624507.0,1.139,0.546,10.07,174726635123,30296.0,496.003,30190.75,40.13,3.89,688844,14.461,2020,6
2020-06-24,9468.0,898895.0,499565,312182.0,0.0734,5624810125.0,1.285,0.689,10.36,174341456775,39762.0,477.56,30190.75,39.895,4.651,814458,14.445,2020,6
2020-06-25,9261.0,897169.0,507032,312042.0,0.0755,6884696390.0,1.19,0.64,10.213,170534369683,35228.0,496.523,30190.75,39.61,4.352,772171,14.433,2020,6
2020-06-27,9143.0,748876.0,439269,275351.0,0.0661,2910064577.0,0.777,0.387,10.435,168388229958,19184.0,366.868,30190.75,38.591,2.643,676287,14.383,2020,6
2020-06-28,9087.0,628169.0,406696,264759.0,0.0751,2807735374.0,0.676,0.316,9.6,167353529920,23426.0,297.933,30190.75,40.277,2.059,604225,14.386,2020,6
2020-06-29,9150.0,827929.0,506008,315279.0,0.0754,4549037989.0,0.969,0.45,9.931,168521784969,29388.0,475.209,30190.75,38.495,3.556,805381,14.381,2020,6
2020-06-30,9182.0,824312.0,503424,299586.0,0.0716,4988673906.0,1.317,0.623,9.796,169127749205,33617.0,509.394,30190.75,39.109,4.47,806161,14.357,2020,6
2020-07-04,9137.0,705727.0,448237,288490.0,0.0712,3214133647.0,1.009,0.541,9.172,168329821485,21393.0,332.396,30190.75,35.723,3.147,705158,14.374,2020,7
2020-07-05,9110.0,641281.0,407794,273941.0,0.0775,2686841468.0,0.835,0.394,8.834,167849390865,19929.0,286.182,30190.75,35.716,2.407,650918,14.384,2020,7
2020-07-11,9279.0,749483.0,474730,306615.0,0.0761,2993884818.0,0.99,0.503,9.231,171018489204,18552.0,352.71,30190.75,34.74,3.247,546674,14.344,2020,7
2020-07-12,9292.0,672474.0,414306,282212.0,0.0785,3780963340.0,0.809,0.41,9.474,171260500431,22309.0,289.15,30190.75,35.052,2.524,652722,14.345,2020,7
2020-07-13,9316.0,772702.0,497226,310080.0,0.0662,7737106831.0,1.229,0.653,9.796,171717170551,36744.0,540.86,30190.75,36.787,4.266,799262,14.35,2020,7
2020-07-15,9258.0,893744.0,532797,315926.0,0.0646,5127115613.0,1.885,1.085,10.435,170661139954,24408.0,563.381,30190.75,44.359,6.943,843853,14.338,2020,7
2020-07-17,9169.0,910122.0,502032,293789.0,0.0692,4892732893.0,2.413,1.371,12.203,169035183132,26467.0,621.938,30190.75,41.07,9.491,721499,14.326,2020,7
2020-07-18,9201.0,895947.0,493813,310892.0,0.0774,3373013352.0,2.258,1.284,11.077,169623238019,19519.0,484.895,30190.75,56.294,8.589,742062,14.327,2020,7
2020-07-19,9198.0,887342.0,428131,276962.0,0.0706,3029475225.0,1.527,0.918,10.992,169578840440,21604.0,395.731,30190.75,36.587,5.318,770877,14.342,2020,7
2020-07-20,9220.0,883336.0,513747,309606.0,0.072,4754410193.0,2.34,1.5,10.213,170000766571,27057.0,554.98,30190.75,34.451,8.191,794094,14.324,2020,7
2020-07-21,9342.0,880129.0,532836,312746.0,0.0724,5277693473.0,3.055,1.861,11.52,172255551079,26577.0,643.206,30190.75,38.189,11.581,811485,14.323,2020,7
2020-07-25,9627.0,865433.0,485144,293741.0,0.0674,3880204123.0,2.918,1.797,10.141,177541485247,25927.0,505.973,30190.75,42.409,9.123,853513,14.31,2020,7
2020-07-26,9836.0,858342.0,468493,298422.0,0.0811,3928612175.0,2.521,1.511,9.114,181412976550,24036.0,439.915,30190.75,49.969,7.192,865392,14.32,2020,7
2020-08-01,11595.0,873101.0,503732,296568.0,0.0947,5701683612.0,5.014,3.064,10.511,213912067651,33780.0,572.736,30190.75,67.237,13.032,758860,14.368,2020,8
2020-08-02,11342.0,880469.0,480263,287728.0,0.0958,4708545727.0,4.204,2.42,10.213,209251732962,31259.0,452.269,30190.75,70.097,10.799,816058,14.369,2020,8
2020-08-05,11461.0,908988.0,530108,291685.0,0.092,5785900723.0,5.351,3.083,11.163,211489077603,39008.0,657.08,30190.75,55.401,14.455,822082,14.357,2020,8
2020-08-08,11683.0,888983.0,476367,283489.0,0.0918,4805143494.0,3.253,1.402,10.141,215602771286,33162.0,463.289,30190.75,50.833,8.172,812977,14.269,2020,8
2020-08-09,11675.0,808054.0,437904,268246.0,0.0979,4419296501.0,2.728,0.865,9.231,215475847859,30358.0,406.195,30190.75,49.958,6.043,796785,14.269,2020,8
2020-08-10,11895.0,873045.0,548986,308230.0,0.0978,7393375059.0,5.158,2.946,10.511,219537984590,39503.0,663.728,30190.75,55.928,13.508,805028,14.259,2020,8
2020-08-15,11879.0,861068.0,527434,313604.0,0.0904,5846999539.0,2.557,1.188,9.231,219312890103,54214.0,403.942,30190.75,47.551,6.479,852476,14.239,2020,8
2020-08-16,11854.0,750867.0,451175,284917.0,0.0895,5504319981.0,2.516,1.043,9.474,218863693857,75655.0,344.064,30190.75,47.118,5.987,792425,14.237,2020,8
2020-08-17,12053.0,863322.0,514659,292819.0,0.0887,8571052500.0,3.363,2.144,11.52,222545391820,120929.0,609.595,30190.75,56.299,9.472,784755,14.181,2020,8
2020-08-21,11753.0,874902.0,535698,314142.0,0.101,6243266389.0,5.092,2.807,9.29,217046390696,55923.0,576.045,30190.75,46.462,12.324,920527,14.262,2020,8
2020-08-22,11563.0,892143.0,506421,311563.0,0.0923,4395409504.0,3.47,2.0,10.588,213549387226,50379.0,492.447,30190.75,43.095,9.914,802864,14.256,2020,8
2020-08-23,11628.0,830841.0,445911,288571.0,0.0962,3484332160.0,2.382,0.656,9.172,214756768524,55221.0,345.828,30190.75,41.36,5.684,815973,14.255,2020,8
2020-08-25,11521.0,881769.0,542856,304281.0,0.0823,6663594313.0,3.408,2.014,11.25,212799921162,61186.0,596.862,30190.75,44.891,10.117,815578,14.258,2020,8
2020-08-29,11513.0,870508.0,485951,292637.0,0.0803,4742500324.0,2.591,1.379,9.863,212701193591,68875.0,457.232,30190.75,37.922,6.734,856827,14.243,2020,8
2020-08-30,11614.0,888843.0,432638,268987.0,0.0866,4514146807.0,2.768,1.493,11.339,214562638847,75665.0,441.401,30190.75,38.403,7.476,703435,14.25,2020,8
2020-08-31,11689.0,825121.0,527267,302770.0,0.0939,7926544413.0,3.534,2.111,9.6,215976814033,104127.0,652.402,30190.75,39.688,8.899,816136,14.259,2020,8
2020-09-02,11587.0,900233.0,573033,317305.0,0.0884,7929588868.0,4.657,2.619,10.0,214109527728,84189.0,633.776,30190.75,46.275,12.416,891892,14.255,2020,9
2020-09-03,11059.0,899730.0,557818,310793.0,0.0906,7878571517.0,4.779,2.787,11.163,204352793901,97519.0,719.889,30190.75,49.728,14.285,822128,14.195,2020,9
2020-09-04,10393.0,878502.0,551428,298151.0,0.0863,8661103516.0,5.419,2.913,10.667,192063594662,92515.0,741.197,30190.75,51.803,15.565,852193,14.14,2020,9
2020-09-06,10205.0,857719.0,438941,262670.0,0.0789,3586889914.0,2.748,1.301,9.6,188596818095,89112.0,382.612,30190.75,44.198,7.02,854199,14.187,2020,9
2020-09-09,10189.0,823343.0,555216,314715.0,0.0748,5428378313.0,2.888,1.655,9.664,188345775932,103210.0,529.223,30190.75,40.81,8.745,845439,14.254,2020,9
2020-09-11,10309.0,888771.0,551630,308185.0,0.0751,6005836607.0,3.183,1.797,10.435,190578160185,104683.0,573.472,30190.75,38.103,9.941,825024,14.207,2020,9
2020-09-12,10379.0,721047.0,486187,299982.0,0.0857,3738902414.0,2.011,0.956,8.471,191886169369,89706.0,355.891,30190.75,35.711,5.189,796589,14.167,2020,9
2020-09-13,10404.0,626162.0,430868,254948.0,0.0732,3710835424.0,2.003,0.668,8.889,192347852723,106877.0,343.573,30190.75,36.396,4.626,673520,14.172,2020,9
2020-09-19,11019.0,830432.0,489793,296208.0,0.081,3979291881.0,1.769,0.881,9.664,203782812289,106389.0,434.277,30190.75,34.805,4.86,775507,14.142,2020,9
2020-09-20,10928.0,734765.0,427052,258953.0,0.0734,3434692620.0,1.393,0.526,10.141,202110653934,99553.0,311.771,30190.75,35.097,3.588,664741,14.144,2020,9
2020-09-21,10692.0,794072.0,519716,297460.0,0.0714,5674123482.0,2.204,1.103,9.931,197754166575,124187.0,530.007,30190.75,37.702,6.339,801452,14.119,2020,9
2020-09-22,10475.0,892435.0,549751,312860.0,0.0713,6682513117.0,2.483,1.373,11.163,193755485601,93118.0,585.133,30190.75,36.048,8.428,830723,14.05,2020,9
2020-09-24,10447.0,912138.0,551398,316415.0,0.0688,7318143431.0,2.724,1.451,10.511,193253755643,79514.0,596.814,30190.75,35.154,8.792,826585,14.106,2020,9
2020-09-26,10724.0,851999.0,465328,276012.0,0.072,3547974482.0,1.615,0.8,9.6,198396431817,92654.0,451.187,30190.75,32.653,4.248,795826,14.129,2020,9
2020-09-27,10725.0,672981.0,424208,259230.0,0.0713,3631114901.0,1.555,0.741,9.474,198439305719,85699.0,355.384,30190.75,31.622,3.808,669148,14.13,2020,9
2020-09-28,10887.0,833841.0,505883,295347.0,0.0657,5794975848.0,2.091,1.206,11.163,201441638895,84521.0,563.731,30190.75,34.659,6.576,747089,14.16,2020,9
2020-10-01,10766.0,897836.0,551547,304633.0,0.0711,6401126953.0,3.606,2.131,11.613,199220423983,69863.0,642.496,30190.75,32.943,11.638,791886,14.208,2020,10
2020-10-02,10535.0,891446.0,546729,315307.0,0.0805,8497470206.0,4.093,2.279,10.588,194956251160,90469.0,643.595,30190.75,33.295,12.602,851569,14.251,2020,10
2020-10-03,10556.0,890195.0,498183,310704.0,0.0739,4343373411.0,2.443,1.287,9.536,195356752112,73836.0,400.122,30190.75,31.176,7.083,900713,14.282,2020,10
2020-10-04,10611.0,775088.0,431605,267861.0,0.0765,3459190399.0,2.212,0.891,9.114,196382163166,74299.0,337.648,30190.75,30.432,5.354,799521,14.281,2020,10
2020-10-05,10710.0,782458.0,505488,294846.0,0.0732,5734342579.0,3.57,2.174,10.286,198230254749,74144.0,551.042,30190.75,32.006,10.102,769146,14.269,2020,10
2020-10-06,10719.0,897822.0,556552,317792.0,0.072,5907062536.0,3.822,2.45,11.077,198409788888,73380.0,593.634,30190.75,31.774,12.244,868868,14.271,2020,10
2020-10-10,11335.0,889449.0,486748,298343.0,0.0795,5917124140.0,2.882,1.635,10.07,209854876189,70858.0,453.41,30190.75,37.762,7.826,786581,14.173,2020,10
2020-10-11,11364.0,726736.0,415569,255956.0,0.0759,4583836591.0,2.275,1.057,10.286,210405613490,94699.0,344.584,30190.75,35.067,5.534,657480,14.178,2020,10
2020-10-12,11448.0,798676.0,511996,314025.0,0.0827,6691586372.0,2.729,1.551,9.664,211970673065,79163.0,511.131,30190.75,37.089,7.443,812638,14.173,2020,10
2020-10-14,11409.0,809980.0,528363,314392.0,0.0731,5778563530.0,2.651,1.59,9.664,211259134456,87013.0,539.626,30190.75,35.706,7.277,840657,14.119,2020,10
2020-10-17,11348.0,689813.0,444410,274912.0,0.0732,3568242635.0,1.463,0.595,9.172,210174719284,99993.0,405.339,30190.75,32.387,3.487,732478,14.067,2020,10
2020-10-18,11433.0,727313.0,387590,231437.0,0.0637,3197952267.0,1.801,0.938,12.0,211757005706,105062.0,417.89,30190.75,33.402,4.637,631855,14.066,2020,10
2020-10-19,11582.0,877971.0,516754,303804.0,0.083,7390778839.0,1.928,1.051,11.52,214523401323,130036.0,588.016,30190.75,36.902,6.082,771862,13.92,2020,10
2020-10-21,12446.0,899159.0,515044,311162.0,0.0884,8630623548.0,4.666,2.616,11.077,230547056912,152467.0,695.015,30190.75,64.12,12.558,896346,13.923,2020,10
2020-10-24,13026.0,885590.0,468216,306622.0,0.0914,5923420663.0,3.987,1.637,9.474,241312530924,78987.0,401.625,30190.75,47.847,8.994,948245,13.873,2020,10
2020-10-25,13058.0,873666.0,379058,242156.0,0.0792,5110145132.0,3.519,1.749,12.308,241929836157,88340.0,465.349,30190.75,46.368,8.197,713541,13.868,2020,10
2020-10-26,13072.0,884770.0,394932,252384.0,0.0895,7712799912.0,5.764,3.609,13.091,242188433433,146791.0,731.193,30190.75,50.059,13.938,684411,13.796,2020,10
2020-10-27,13360.0,898418.0,407095,251839.0,0.111,7936846168.0,10.198,5.669,14.545,247531343929,132785.0,947.859,30190.75,58.982,23.711,670055,13.745,2020,10
2020-10-28,13454.0,888910.0,422999,261240.0,0.113,9470942671.0,11.673,6.88,14.4,249277420651,137062.0,905.604,30190.75,62.01,26.622,702641,13.726,2020,10
2020-10-29,13319.0,898690.0,466395,275962.0,0.116,7923941008.0,12.512,7.405,13.333,246799335823,117601.0,781.71,30190.75,51.983,27.756,748561,13.729,2020,10
2020-10-30,13435.0,900122.0,469886,268253.0,0.116,7649947178.0,13.139,7.713,12.973,248942586301,117693.0,728.944,30190.75,49.075,27.448,776502,13.726,2020,10
2020-10-31,13738.0,904920.0,444462,275683.0,0.129,6402113604.0,13.157,7.473,12.743,254568907163,84301.0,609.705,30190.75,51.763,27.22,708615,13.737,2020,10
2020-11-01,13771.0,905359.0,431067,276155.0,0.107,5403808271.0,8.868,3.624,11.52,255190960574,106453.0,468.186,30190.75,49.153,18.55,773189,13.739,2020,11
2020-11-02,13600.0,889497.0,414128,224514.0,0.0957,8607186228.0,12.689,7.34,15.158,252042613279,155426.0,858.621,30190.75,50.443,26.087,676186,13.667,2020,11
2020-11-05,14706.0,886166.0,562857,318521.0,0.137,12288570660.0,12.025,6.404,9.796,272571557318,144276.0,839.729,30190.75,71.034,22.095,886135,13.274,2020,11
2020-11-07,15354.0,878499.0,464754,270755.0,0.125,6855705714.0,7.669,2.67,9.863,284614900751,91389.0,539.154,30190.75,63.441,12.913,940399,13.311,2020,11
2020-11-08,15193.0,874278.0,421584,242909.0,0.12,6383336693.0,5.985,1.337,10.435,281639994889,93716.0,458.397,30190.75,58.847,9.992,795155,13.279,2020,11
2020-11-10,15323.0,825819.0,534439,303123.0,0.119,9414597967.0,7.827,3.463,9.796,284091148987,109159.0,643.791,30190.75,54.904,14.428,861118,13.327,2020,11
2020-11-13,16289.0,849962.0,528875,299901.0,0.121,9069822066.0,5.462,2.458,10.36,302039249786,85700.0,663.727,30190.75,66.687,10.379,834547,13.261,2020,11
2020-11-14,16045.0,821040.0,475660,273369.0,0.125,5647692359.0,3.472,1.3,10.141,297523177768,111617.0,484.122,30190.75,57.319,6.252,825901,13.268,2020,11
2020-11-15,16000.0,782377.0,431625,252565.0,0.132,5459464416.0,2.688,0.718,9.6,296705717687,101233.0,394.137,30190.75,52.889,4.333,730343,13.304,2020,11
2020-11-16,16364.0,818483.0,533818,311317.0,0.131,8226066162.0,4.387,2.033,9.0,303468418075,190135.0,624.886,30190.75,66.773,7.707,899318,13.319,2020,11
2020-11-19,17839.0,888206.0,551137,310924.0,0.136,9215651017.0,5.423,2.682,10.511,330884140853,136414.0,693.031,30190.75,84.864,9.945,888614,13.284,2020,11
2020-11-21,18706.0,763686.0,487394,311020.0,0.141,7633641191.0,2.821,1.133,8.521,346998182461,114639.0,476.791,30190.75,91.099,4.254,849118,13.27,2020,11
2020-11-22,18429.0,620154.0,442309,270951.0,0.133,6327345356.0,2.178,0.84,8.276,341881934424,129720.0,405.064,30190.75,80.737,2.862,759506,13.243,2020,11
2020-11-23,18442.0,803438.0,516673,297693.0,0.129,9191218601.0,3.503,1.592,9.796,342148676943,139125.0,632.251,30190.75,83.14,5.801,867913,13.25,2020,11
2020-11-28,17316.0,882890.0,476906,293795.0,0.127,5974034884.0,3.349,1.558,9.351,321340963899,76433.0,478.523,30190.75,73.524,5.577,919013,13.341,2020,11
2020-11-29,17994.0,731012.0,424950,263423.0,0.128,7491720717.0,2.723,1.195,9.6,333932519943,87098.0,476.56,30190.75,70.163,4.081,717058,13.365,2020,11
2020-11-30,18902.0,891995.0,468440,256438.0,0.119,12185203005.0,5.331,2.836,12.743,350797019411,166109.0,862.722,30190.75,99.248,9.292,749325,13.351,2020,11
2020-12-04,19133.0,881962.0,556075,318750.0,0.136,11372176004.0,6.529,3.569,10.0,355156931781,114268.0,628.418,30190.75,73.136,10.787,933071,13.395,2020,12
2020-12-05,19000.0,884096.0,481834,282455.0,0.129,6152729636.0,4.685,2.159,10.0,352692437107,102529.0,494.94,30190.75,67.984,7.186,931274,13.387,2020,12
2020-12-06,19151.0,852724.0,426830,258488.0,0.137,5949622087.0,3.586,1.5,10.588,355521861692,98649.0,480.643,30190.75,62.416,5.391,753794,13.386,2020,12
2020-12-07,19207.0,789558.0,513146,300756.0,0.132,8955966221.0,4.372,2.309,9.6,356578562352,99194.0,638.838,30190.75,64.432,6.809,840417,13.394,2020,12
2020-12-10,18314.0,896062.0,549439,313519.0,0.131,12285573570.0,4.254,2.194,11.077,340043357954,114790.0,599.009,30190.75,62.079,8.23,828419,13.304,2020,12
2020-12-11,17948.0,889584.0,544153,304597.0,0.123,8979084112.0,4.154,1.972,10.435,333258733065,83724.0,623.851,30190.75,62.399,7.559,921991,13.325,2020,12
2020-12-12,18472.0,889491.0,487982,295278.0,0.128,7763168500.0,3.165,1.573,10.909,343009970491,88778.0,502.712,30190.75,55.615,5.78,829507,13.347,2020,12
2020-12-13,19117.0,773797.0,447135,276004.0,0.14,8925961352.0,2.718,1.194,9.231,355014926629,114782.0,494.122,30190.75,61.014,3.871,836088,13.353,2020,12
